
,ECONOCOM SERVICES SAS,,Networking Specialist - Silver,"RAMONVILLE ST AGNE, Midi-Pyrénées 31520",,
,,,Server Specialist - Gold,+33 5 62882480,,
,,,Services Specialist - Gold,info.eps.fr@econocom.fr,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,69 RUE DE ST DENIS,+33 2 38559220,cheops@cheops.fr
,LAFI,,Networking Specialist - Silver,"SAINT OUEN, Île-de-France 93400",,
,,,Server Specialist - Gold,+33 1 47929117,,
,,,Services Specialist - Gold,commercial@lafi.fr,,
,,,Storage Specialist - Silver,,,
France,,PLATINUM Partner,Storage Media - Silver,69 RUE DE ST DENIS,+33 2 38559220,cheops@cheops.fr
,LAFI,,Networking Specialist - Silver,"SAINT OUEN, Île-de-France 93400",,
,,,Server Specialist - Gold,+33 1 47929117,,
,,,Services Specialist - Gold,commercial@lafi.fr,,
,,,Storage Specialist - Silver,,,
France,,PLATINUM Partner,Storage Media - Silver,69 RUE DE ST DENIS,+33 2 38559220,cheops@cheops.fr
,LAFI,,Networking Specialist - Silver,"SAINT OUEN, Île-de-France 93400",,
,,,Server Specialist - Gold,+33 1 47929117,,
,,,Services Specialist - Gold,commercial@lafi.fr,,
,,,Storage Specialist - Silver,,,
France,,PLATINUM Partner,Storage Media - Silver,12 RUE ANDREI SAKHAROVPARC TECHNOLOGIQUE LA VATINE,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"MONT ST AIGNAN, Haute-Normandie 76130",,
,,,Networking Specialist - Gold,+33 2 35596363,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,46 CH DE LA BRUYEREBATIMENT C 2 ET,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"DARDILLY, Rhône-Alpes 69570",,
,,,Networking Specialist - Gold,+33 4 37401930,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,6 RUE DU CAP VERT,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"QUETIGNY, 21800",,
,,,Networking Specialist - Gold,+33 3 80483800,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,LES PORTES DE MICYPARC HELIOPOLIS,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"LA CHAPELLE ST MESMIN, Centre 45380",,
,,,Networking Specialist - Gold,+33 2 38227400,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,RUE MARGUERITE PEREYCENTRE TECHNIQUE ET LOGISTIQUE - PARC DU LEVANT,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"LIEUSAINT, Île-de-France 77127",,
,,,Networking Specialist - Gold,+33 1 60182287,,
,,,Server Specialist - Gold,gduclos@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,2 RUE GUTENGERG,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"BUSSY ST GEORGES CEDEX, Île-de-France 77607",,
,,,Networking Specialist - Gold,+33 1 64766666,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,AV DES HTS GRIGNEUXHORIZON 2000 MACH 2,+33 2 35596363,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"BIHOREL LES ROUEN, Haute-Normandie 76420",,
,,,Networking Specialist - Gold,+33 2 35122630,,
,,,Server Specialist - Gold,rouen@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,17 COURS VALMYC/O SOCIETE GENERALE,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"PARIS LA DEFENSE, Île-de-France 92972",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,5 AVENUE DE LA LIBERTEC/O NATEXIS,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"CHARENTON LE PONT, Île-de-France 94220",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,CENTRE D AFFAIRES ALPHASISBAT K,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"ST GREGOIRE CEDEX, Bretagne 35760",,
,,,Networking Specialist - Gold,+33 2 99234300,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,24 RUE BAILEY,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"CAEN, 14000",,
,,,Networking Specialist - Gold,+33 2 31467175,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,77 AV DES LILASCENTRE D AFFAIRES DES LILAS BAT B,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"PAU, Aquitaine 64000",,
,,,Networking Specialist - Gold,+33 5 59143151,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,14 RUE DES GLAIRAUXCENTRE ATOLL,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"SAINT EGREVE, Rhône-Alpes 38120",,
,,,Networking Specialist - Gold,+33 4 38029380,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,41 RUE DELIZY,+33 2 35596363,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"PANTIN, Île-de-France 93692",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,3 ALL DE RIGNY USSE,+33 2 35596363,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"CHAMBRAY LES TOURS, Centre 37170",,
,,,Networking Specialist - Gold,+33 2 47489765,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,5 RUE KARL PROBSTLA FOLIE COUVRECHEF,+33 2 35596363,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"CAEN, Basse-Normandie 14000",,
,,,Networking Specialist - Gold,+33 2 31950000,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,6 IMP DES JADESTECHNOPARC DE L AUBINIERE,+33 2 35596363,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"NANTES CEDEX 3, Pays de la Loire 44338",,
,,,Networking Specialist - Gold,+33 2 51132940,,
,,,Server Specialist - Gold,nantes@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,7 RUE EDOUARD BELINTECHNOPOLE METZ 2000,+33 2 35596363,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"METZ, Lorraine 57070",,
,,,Networking Specialist - Gold,+33 3 87218076,,
,,,Server Specialist - Gold,metz@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,11 AV JOLIOT CURIEZI BOIS DE L EPINE BP 202,+33 2 35596363,info@fr.scc.com
,SCC TBI,,Hyper-converged Specialist,"EVRY CEDEX, Île-de-France 91007",,
,,,Networking Specialist - Gold,+33 1 69779500,,
,,,Server Specialist - Gold,parisud@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,6 PL JEAN SANS PEUR,+33 2 35596363,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"MONTEREAU FAUT YONNE, Île-de-France 77130",,
,,,Networking Specialist - Gold,+33 1 85672279,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,1330 AV JRGG DE LA LAUZIEREEUROPARC DE PICHAURY BP 117000,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"AIX EN PROVENCE, Provence-Alpes-Côte d’Azur 13100",,
,,,Networking Specialist - Gold,+33 4 42244141,,
,,,Server Specialist - Gold,bu-hp@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,650 RUE HENRI BECQUERELBRUYERES 2000 BAT 1,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"MONTPELLIER, Languedoc-Roussillon 34000",,
,,,Networking Specialist - Gold,+33 4 67204970,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,13 RUE LOUIS ROSIEREUROPARC BAT G RDC,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"CLERMONT FERRAND, Auvergne 63000",,
,,,Networking Specialist - Gold,+33 4 73285002,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,46 CH DE LA BRUYEREBATIMENT C 2 ET,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"DARDILLY, Rhône-Alpes 69570",,
,,,Networking Specialist - Gold,+33 4 37401930,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,RUE DES VINDITSZA LES VINDITS,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"OCTEVILLE, Basse-Normandie 50130",,
,,,Networking Specialist - Gold,+33 2 33935405,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,6 RUE DU CAP VERT,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"QUETIGNY, 21800",,
,,,Networking Specialist - Gold,+33 3 80483800,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,ALL DU CHARGEMENTPARC DU LAC BAT 11,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"VILLENEUVE D ASCQ, Nord-Pas-de-Calais 59650",,
,,,Networking Specialist - Gold,+33 3 28025950,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,LES PORTES DE MICYPARC HELIOPOLIS,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"LA CHAPELLE ST MESMIN, Centre 45380",,
,,,Networking Specialist - Gold,+33 2 38227400,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,98 AV DENIS PAPIN,+33 4 42244141,bu-hp@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"SAINT JEAN DE BRAYE, Centre 45800",,
,,,Networking Specialist - Gold,+33 2 38226810,,
,,,Server Specialist - Gold,orleans@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,RUE MARGUERITE PEREYCENTRE TECHNIQUE ET LOGISTIQUE - PARC DU LEVANT,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"LIEUSAINT, Île-de-France 77127",,
,,,Networking Specialist - Gold,+33 1 60182287,,
,,,Server Specialist - Gold,gduclos@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,7 AV DE NORVEGEZA COURTABOEUF BP 390,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"COURTABOEUF CEDEX, Île-de-France 91940",,
,,,Networking Specialist - Gold,+33 1 69866000,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,2 RUE GUTENGERG,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"BUSSY ST GEORGES CEDEX, Île-de-France 77607",,
,,,Networking Specialist - Gold,+33 1 64766666,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,RUE CAMBOULIVESZA BASSO CAMBO BP 53593,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"TOULOUSE, Midi-Pyrénées 31000",,
,,,Networking Specialist - Gold,+33 5 61367649,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,2 RUE GUTENGERG,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"BUSSY ST GEORGES CEDEX, Île-de-France 77607",,
,,,Networking Specialist - Gold,+33 1 64766666,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,AV DES HTS GRIGNEUXHORIZON 2000 MACH 2,+33 4 42244141,bu-hp@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"BIHOREL LES ROUEN, Haute-Normandie 76420",,
,,,Networking Specialist - Gold,+33 2 35122630,,
,,,Server Specialist - Gold,rouen@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,AV DES HTS GRIGNEUXHORIZON 2000 MACH 2,+33 4 42244141,bu-hp@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"BIHOREL LES ROUEN, Haute-Normandie 76420",,
,,,Networking Specialist - Gold,+33 2 35122630,,
,,,Server Specialist - Gold,rouen@proxis-services.fr,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,17 COURS VALMYC/O SOCIETE GENERALE,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"PARIS LA DEFENSE, Île-de-France 92972",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,13 VOIE LA CARDONZI GUTENBERG BAT J,+33 4 42244141,bu-hp@fr.scc.com
,SCC CS,,Hyper-converged Specialist,"PALAISEAU, Île-de-France 91120",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,6 RUE DE MADRIDC/O AIR FRANCE ETAGE 1 BUR : 1C9,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"ROISSY CDG, Île-de-France 95747",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,6 RUE DE MADRIDC/O AIR FRANCE ETAGE 1 BUR : 1C9,+33 4 42244141,bu-hp@fr.scc.com
,SCC,,Hyper-converged Specialist,"ROISSY CDG, Île-de-France 95747",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,142 Avenue de StalingradC/O SANOFI AVENTIS BATIMENT PIERRE DE FERMAT,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"VITRY SUR SEINE, Île-de-France 94400",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,CENTRE D AFFAIRES ALPHASISBAT K,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"ST GREGOIRE CEDEX, Bretagne 35760",,
,,,Networking Specialist - Gold,+33 2 99234300,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,24 RUE BAILEY,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"CAEN, 14000",,
,,,Networking Specialist - Gold,+33 2 31467175,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,24 RUE BAILEY,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"CAEN, 14000",,
,,,Networking Specialist - Gold,+33 2 31467175,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,77 AV DES LILASCENTRE D AFFAIRES DES LILAS BAT B,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"PAU, Aquitaine 64000",,
,,,Networking Specialist - Gold,+33 5 59143151,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,14 RUE DES GLAIRAUXCENTRE ATOLL,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"SAINT EGREVE, Rhône-Alpes 38120",,
,,,Networking Specialist - Gold,+33 4 38029380,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,41 RUE DELIZY,+33 1 41913333,info@fr.scc.com
,SCC,,Hyper-converged Specialist,"PANTIN, Île-de-France 93692",,
,,,Networking Specialist - Gold,+33 1 41913333,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,3 ALL DE RIGNY USSE,+33 1 41913333,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"CHAMBRAY LES TOURS, Centre 37170",,
,,,Networking Specialist - Gold,+33 2 47489765,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,5 RUE KARL PROBSTLA FOLIE COUVRECHEF,+33 1 41913333,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"CAEN, Basse-Normandie 14000",,
,,,Networking Specialist - Gold,+33 2 31950000,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
,,,Storage Specialist - Gold,,,
France,,PLATINUM Partner,Storage Media - Silver,5 RUE KARL PROBSTLA FOLIE COUVRECHEF,+33 1 41913333,info@fr.scc.com
,PROXIS SERVICES,,Hyper-converged Specialist,"CAEN, Basse-Normandie 14000",,
,,,Networking Specialist - Gold,+33 2 31950000,,
,,,Server Specialist - Gold,info@fr.scc.com,,
,,,Services Specialist - Gold,,,
,,,Cloud Builder Specialist - Gold,,,
,,,IT Operations Specialist - Gold,,,
,,,Converged Infrastructure Specialist - Platinum,,,
